DATA,ID_PROV,TOT_CASI
2020-03-24 00:00:00,53,12
2020-03-25 00:00:00,53,7
2020-03-26 00:00:00,53,27
2020-03-27 00:00:00,53,0
2020-03-28 00:00:00,53,60
2020-03-29 00:00:00,53,11
2020-03-30 00:00:00,53,6
2020-03-31 00:00:00,53,6
2020-04-01 00:00:00,53,6
2020-04-02 00:00:00,53,1
2020-04-03 00:00:00,53,0
2020-04-04 00:00:00,53,9
2020-04-05 00:00:00,53,4
2020-04-06 00:00:00,53,7
2020-04-07 00:00:00,53,6
2020-04-08 00:00:00,53,0
2020-04-09 00:00:00,53,2
2020-04-10 00:00:00,53,18
2020-04-11 00:00:00,53,13
2020-04-12 00:00:00,53,4
2020-04-13 00:00:00,53,41
2020-04-14 00:00:00,53,0
2020-04-15 00:00:00,53,0
2020-04-16 00:00:00,53,0
2020-04-17 00:00:00,53,8
2020-04-18 00:00:00,53,3
2020-04-19 00:00:00,53,1
2020-04-20 00:00:00,53,3
2020-04-21 00:00:00,53,3
2020-04-22 00:00:00,53,3
2020-04-23 00:00:00,53,5
2020-04-24 00:00:00,53,3
2020-04-25 00:00:00,53,3
2020-04-26 00:00:00,53,0
2020-04-27 00:00:00,53,2
2020-04-28 00:00:00,53,2
2020-04-29 00:00:00,53,1
2020-04-30 00:00:00,53,1
2020-05-01 00:00:00,53,1
2020-05-02 00:00:00,53,0
2020-05-03 00:00:00,53,2
2020-02-25 00:00:00,54,0
2020-02-26 00:00:00,54,0
2020-02-27 00:00:00,54,0
2020-02-28 00:00:00,54,0
2020-02-29 00:00:00,54,0
2020-03-01 00:00:00,54,2
2020-03-02 00:00:00,54,0
2020-03-03 00:00:00,54,0
2020-03-04 00:00:00,54,5
2020-03-05 00:00:00,54,0
2020-03-06 00:00:00,54,4
2020-03-07 00:00:00,54,5
2020-03-08 00:00:00,54,0
2020-03-09 00:00:00,54,0
2020-03-10 00:00:00,54,1
2020-03-11 00:00:00,54,13
2020-03-12 00:00:00,54,11
2020-03-13 00:00:00,54,10
2020-03-14 00:00:00,54,0
2020-03-15 00:00:00,54,39
2020-03-16 00:00:00,54,18
2020-03-17 00:00:00,54,25
2020-03-18 00:00:00,54,35
2020-03-19 00:00:00,54,72
2020-03-20 00:00:00,54,44
2020-03-21 00:00:00,54,49
2020-03-22 00:00:00,54,47
2020-03-23 00:00:00,54,48
2020-03-24 00:00:00,54,48
2020-03-25 00:00:00,54,51
2020-03-26 00:00:00,54,77
2020-03-27 00:00:00,54,58
2020-03-28 00:00:00,54,71
2020-03-29 00:00:00,54,46
2020-03-30 00:00:00,54,17
2020-03-31 00:00:00,54,21
2020-04-01 00:00:00,54,9
2020-04-02 00:00:00,54,22
2020-04-03 00:00:00,54,40
2020-04-04 00:00:00,54,21
2020-04-05 00:00:00,54,20
2020-04-06 00:00:00,54,4
2020-04-07 00:00:00,54,4
2020-04-08 00:00:00,54,8
2020-04-09 00:00:00,54,6
2020-04-10 00:00:00,54,3
2020-04-11 00:00:00,54,2
2020-04-12 00:00:00,54,4
2020-04-13 00:00:00,54,0
2020-04-14 00:00:00,54,1
2020-04-15 00:00:00,54,1
2020-04-16 00:00:00,54,5
2020-04-17 00:00:00,54,4
2020-04-18 00:00:00,54,5
2020-04-19 00:00:00,54,3
2020-04-20 00:00:00,54,1
2020-04-21 00:00:00,54,1
2020-04-22 00:00:00,54,4
2020-04-23 00:00:00,54,0
2020-04-24 00:00:00,54,1
2020-04-25 00:00:00,54,3
2020-04-26 00:00:00,54,2
2020-04-27 00:00:00,54,2
2020-04-28 00:00:00,54,0
2020-04-29 00:00:00,54,2
2020-04-30 00:00:00,54,1
2020-05-01 00:00:00,54,0
2020-05-02 00:00:00,54,0
2020-05-03 00:00:00,54,0
2020-02-25 00:00:00,55,0
2020-02-26 00:00:00,55,0
2020-02-27 00:00:00,55,0
2020-02-28 00:00:00,55,0
2020-02-29 00:00:00,55,0
2020-03-01 00:00:00,55,0
2020-03-02 00:00:00,55,1
2020-03-03 00:00:00,55,0
2020-03-04 00:00:00,55,2
2020-03-05 00:00:00,55,0
2020-03-06 00:00:00,55,3
2020-03-07 00:00:00,55,3
2020-03-08 00:00:00,55,2
2020-03-09 00:00:00,55,5
2020-03-10 00:00:00,55,8
2020-03-11 00:00:00,55,0
2020-03-12 00:00:00,55,7
2020-03-13 00:00:00,55,4
2020-03-14 00:00:00,55,0
2020-03-15 00:00:00,55,28
2020-03-16 00:00:00,55,3
2020-03-17 00:00:00,55,3
2020-03-18 00:00:00,55,11
2020-03-19 00:00:00,55,10
2020-03-20 00:00:00,55,13
2020-03-21 00:00:00,55,18
2020-03-22 00:00:00,55,13
2020-03-23 00:00:00,55,6
2020-03-24 00:00:00,55,21
2020-03-25 00:00:00,55,8
2020-03-26 00:00:00,55,15
2020-03-27 00:00:00,55,17
2020-03-28 00:00:00,55,18
2020-03-29 00:00:00,55,5
2020-03-30 00:00:00,55,8
2020-03-31 00:00:00,55,4
2020-04-01 00:00:00,55,6
2020-04-02 00:00:00,55,10
2020-04-03 00:00:00,55,11
2020-04-04 00:00:00,55,6
2020-04-05 00:00:00,55,12
2020-04-06 00:00:00,55,9
2020-04-07 00:00:00,55,4
2020-04-08 00:00:00,55,15
2020-04-09 00:00:00,55,2
2020-04-10 00:00:00,55,1
2020-04-11 00:00:00,55,4
2020-04-12 00:00:00,55,6
2020-04-13 00:00:00,55,1
2020-04-14 00:00:00,55,0
2020-04-15 00:00:00,55,0
2020-04-16 00:00:00,55,1
2020-04-17 00:00:00,55,4
2020-04-18 00:00:00,55,3
2020-04-19 00:00:00,55,3
2020-04-20 00:00:00,55,0
2020-04-21 00:00:00,55,3
2020-04-22 00:00:00,55,0
2020-04-23 00:00:00,55,3
2020-04-24 00:00:00,55,0
2020-04-25 00:00:00,55,0
2020-04-26 00:00:00,55,0
2020-04-27 00:00:00,55,0
2020-04-28 00:00:00,55,7
2020-04-29 00:00:00,55,8
2020-04-30 00:00:00,55,0
2020-05-01 00:00:00,55,0
2020-05-02 00:00:00,55,1
2020-05-03 00:00:00,55,0
2020-02-25 00:00:00,56,0
2020-02-26 00:00:00,56,0
2020-02-27 00:00:00,56,0
2020-02-28 00:00:00,56,0
2020-02-29 00:00:00,56,0
2020-03-01 00:00:00,56,0
2020-03-02 00:00:00,56,0
2020-03-03 00:00:00,56,0
2020-03-04 00:00:00,56,0
2020-03-05 00:00:00,56,0
2020-03-06 00:00:00,56,2
2020-03-07 00:00:00,56,0
2020-03-08 00:00:00,56,0
2020-03-09 00:00:00,56,0
2020-03-10 00:00:00,56,3
2020-03-11 00:00:00,56,5
2020-03-12 00:00:00,56,0
2020-03-13 00:00:00,56,5
2020-03-14 00:00:00,56,3
2020-03-15 00:00:00,56,2
2020-03-16 00:00:00,56,12
2020-03-17 00:00:00,56,4
2020-03-18 00:00:00,56,8
2020-03-19 00:00:00,56,11
2020-03-20 00:00:00,56,13
2020-03-21 00:00:00,56,9
2020-03-22 00:00:00,56,10
2020-03-23 00:00:00,56,11
2020-03-24 00:00:00,56,28
2020-03-25 00:00:00,56,1
2020-03-26 00:00:00,56,0
2020-03-27 00:00:00,56,2
2020-03-28 00:00:00,56,20
2020-03-29 00:00:00,56,35
2020-03-30 00:00:00,56,2
2020-03-31 00:00:00,56,0
2020-04-01 00:00:00,56,12
2020-04-02 00:00:00,56,26
2020-04-03 00:00:00,56,7
2020-04-04 00:00:00,56,14
2020-04-05 00:00:00,56,3
2020-04-06 00:00:00,56,0
2020-04-07 00:00:00,56,19
2020-04-08 00:00:00,56,1
2020-04-09 00:00:00,56,15
2020-04-10 00:00:00,56,26
2020-04-11 00:00:00,56,9
2020-04-12 00:00:00,56,3
2020-04-13 00:00:00,56,2
2020-04-14 00:00:00,56,8
2020-04-15 00:00:00,56,0
2020-04-16 00:00:00,56,12
2020-04-17 00:00:00,56,8
2020-04-18 00:00:00,56,3
2020-04-19 00:00:00,56,0
2020-04-20 00:00:00,56,0
2020-04-21 00:00:00,56,6
2020-04-22 00:00:00,56,2
2020-04-23 00:00:00,56,9
2020-04-24 00:00:00,56,6
2020-04-25 00:00:00,56,4
2020-04-26 00:00:00,56,2
2020-04-27 00:00:00,56,5
2020-04-28 00:00:00,56,0
2020-04-29 00:00:00,56,2
2020-04-30 00:00:00,56,5
2020-05-01 00:00:00,56,1
2020-05-02 00:00:00,56,4
2020-05-03 00:00:00,56,1
2020-02-25 00:00:00,57,0
2020-02-26 00:00:00,57,0
2020-02-27 00:00:00,57,0
2020-02-28 00:00:00,57,0
2020-02-29 00:00:00,57,0
2020-03-01 00:00:00,57,0
2020-03-02 00:00:00,57,0
2020-03-03 00:00:00,57,0
2020-03-04 00:00:00,57,0
2020-03-05 00:00:00,57,0
2020-03-06 00:00:00,57,0
2020-03-07 00:00:00,57,0
2020-03-08 00:00:00,57,0
2020-03-09 00:00:00,57,0
2020-03-10 00:00:00,57,1
2020-03-11 00:00:00,57,2
2020-03-12 00:00:00,57,0
2020-03-13 00:00:00,57,1
2020-03-14 00:00:00,57,0
2020-03-15 00:00:00,57,1
2020-03-16 00:00:00,57,7
2020-03-17 00:00:00,57,1
2020-03-18 00:00:00,57,0
2020-03-19 00:00:00,57,6
2020-03-20 00:00:00,57,0
2020-03-21 00:00:00,57,6
2020-03-22 00:00:00,57,0
2020-03-23 00:00:00,57,7
2020-03-24 00:00:00,57,2
2020-03-25 00:00:00,57,6
2020-03-26 00:00:00,57,2
2020-03-27 00:00:00,57,2
2020-03-28 00:00:00,57,19
2020-03-29 00:00:00,57,14
2020-03-30 00:00:00,57,29
2020-03-31 00:00:00,57,27
2020-04-01 00:00:00,57,61
2020-04-02 00:00:00,57,0
2020-04-03 00:00:00,57,0
2020-04-04 00:00:00,57,0
2020-04-05 00:00:00,57,1
2020-04-06 00:00:00,57,77
2020-04-07 00:00:00,57,2
2020-04-08 00:00:00,57,1
2020-04-09 00:00:00,57,0
2020-04-10 00:00:00,57,1
2020-04-11 00:00:00,57,3
2020-04-12 00:00:00,57,3
2020-04-13 00:00:00,57,0
2020-04-14 00:00:00,57,0
2020-04-15 00:00:00,57,1
2020-04-16 00:00:00,57,0
2020-04-17 00:00:00,57,1
2020-04-18 00:00:00,57,2
2020-04-19 00:00:00,57,0
2020-04-20 00:00:00,57,1
2020-04-21 00:00:00,57,0
2020-04-22 00:00:00,57,1
2020-04-23 00:00:00,57,9
2020-04-24 00:00:00,57,21
2020-04-25 00:00:00,57,1
2020-04-26 00:00:00,57,0
2020-04-27 00:00:00,57,1
2020-04-28 00:00:00,57,0
2020-04-29 00:00:00,57,11
2020-04-30 00:00:00,57,0
2020-05-01 00:00:00,57,0
2020-05-02 00:00:00,57,0
2020-05-03 00:00:00,57,1
2020-02-25 00:00:00,58,0
2020-02-26 00:00:00,58,0
2020-02-27 00:00:00,58,0
2020-02-28 00:00:00,58,0
2020-02-29 00:00:00,58,3
2020-03-01 00:00:00,58,0
2020-03-02 00:00:00,58,1
2020-03-03 00:00:00,58,7
2020-03-04 00:00:00,58,15
2020-03-05 00:00:00,58,13
2020-03-06 00:00:00,58,7
2020-03-07 00:00:00,58,22
2020-03-08 00:00:00,58,6
2020-03-09 00:00:00,58,14
2020-03-10 00:00:00,58,0
2020-03-11 00:00:00,58,23
2020-03-12 00:00:00,58,63
2020-03-13 00:00:00,58,56
2020-03-14 00:00:00,58,70
2020-03-15 00:00:00,58,66
2020-03-16 00:00:00,58,58
2020-03-17 00:00:00,58,74
2020-03-18 00:00:00,58,104
2020-03-19 00:00:00,58,88
2020-03-20 00:00:00,58,77
2020-03-21 00:00:00,58,138
2020-03-22 00:00:00,58,156
2020-03-23 00:00:00,58,122
2020-03-24 00:00:00,58,116
2020-03-25 00:00:00,58,141
2020-03-26 00:00:00,58,139
2020-03-27 00:00:00,58,136
2020-03-28 00:00:00,58,136
2020-03-29 00:00:00,58,106
2020-03-30 00:00:00,58,123
2020-03-31 00:00:00,58,118
2020-04-01 00:00:00,58,74
2020-04-02 00:00:00,58,133
2020-04-03 00:00:00,58,110
2020-04-04 00:00:00,58,117
2020-04-05 00:00:00,58,94
2020-04-06 00:00:00,58,55
2020-04-07 00:00:00,58,61
2020-04-08 00:00:00,58,80
2020-04-09 00:00:00,58,116
2020-04-10 00:00:00,58,88
2020-04-11 00:00:00,58,105
2020-04-12 00:00:00,58,96
2020-04-13 00:00:00,58,116
2020-04-14 00:00:00,58,129
2020-04-15 00:00:00,58,105
2020-04-16 00:00:00,58,102
2020-04-17 00:00:00,58,121
2020-04-18 00:00:00,58,130
2020-04-19 00:00:00,58,64
2020-04-20 00:00:00,58,51
2020-04-21 00:00:00,58,56
2020-04-22 00:00:00,58,68
2020-04-23 00:00:00,58,56
2020-04-24 00:00:00,58,48
2020-04-25 00:00:00,58,73
2020-04-26 00:00:00,58,67
2020-04-27 00:00:00,58,68
2020-04-28 00:00:00,58,73
2020-04-29 00:00:00,58,52
2020-04-30 00:00:00,58,62
2020-05-01 00:00:00,58,51
2020-05-02 00:00:00,58,56
2020-05-03 00:00:00,58,48
2020-02-25 00:00:00,59,0
2020-02-26 00:00:00,59,0
2020-02-27 00:00:00,59,0
2020-02-28 00:00:00,59,0
2020-02-29 00:00:00,59,0
2020-03-01 00:00:00,59,0
2020-03-02 00:00:00,59,0
2020-03-03 00:00:00,59,0
2020-03-04 00:00:00,59,0
2020-03-05 00:00:00,59,0
2020-03-06 00:00:00,59,2
2020-03-07 00:00:00,59,0
2020-03-08 00:00:00,59,4
2020-03-09 00:00:00,59,0
2020-03-10 00:00:00,59,5
2020-03-11 00:00:00,59,0
2020-03-12 00:00:00,59,0
2020-03-13 00:00:00,59,4
2020-03-14 00:00:00,59,5
2020-03-15 00:00:00,59,3
2020-03-16 00:00:00,59,0
2020-03-17 00:00:00,59,0
2020-03-18 00:00:00,59,0
2020-03-19 00:00:00,59,0
2020-03-20 00:00:00,59,92
2020-03-21 00:00:00,59,21
2020-03-22 00:00:00,59,10
2020-03-23 00:00:00,59,13
2020-03-24 00:00:00,59,23
2020-03-25 00:00:00,59,16
2020-03-26 00:00:00,59,8
2020-03-27 00:00:00,59,6
2020-03-28 00:00:00,59,3
2020-03-29 00:00:00,59,24
2020-03-30 00:00:00,59,15
2020-03-31 00:00:00,59,3
2020-04-01 00:00:00,59,15
2020-04-02 00:00:00,59,8
2020-04-03 00:00:00,59,24
2020-04-04 00:00:00,59,14
2020-04-05 00:00:00,59,18
2020-04-06 00:00:00,59,13
2020-04-07 00:00:00,59,7
2020-04-08 00:00:00,59,8
2020-04-09 00:00:00,59,13
2020-04-10 00:00:00,59,7
2020-04-11 00:00:00,59,3
2020-04-12 00:00:00,59,11
2020-04-13 00:00:00,59,6
2020-04-14 00:00:00,59,6
2020-04-15 00:00:00,59,9
2020-04-16 00:00:00,59,2
2020-04-17 00:00:00,59,9
2020-04-18 00:00:00,59,6
2020-04-19 00:00:00,59,6
2020-04-20 00:00:00,59,2
2020-04-21 00:00:00,59,7
2020-04-22 00:00:00,59,0
2020-04-23 00:00:00,59,3
2020-04-24 00:00:00,59,0
2020-04-25 00:00:00,59,11
2020-04-26 00:00:00,59,9
2020-04-27 00:00:00,59,8
2020-04-28 00:00:00,59,2
2020-04-29 00:00:00,59,4
2020-04-30 00:00:00,59,3
2020-05-01 00:00:00,59,3
2020-05-02 00:00:00,59,8
2020-05-03 00:00:00,59,3
2020-02-25 00:00:00,60,0
2020-02-26 00:00:00,60,0
2020-02-27 00:00:00,60,0
2020-02-28 00:00:00,60,0
2020-02-29 00:00:00,60,0
2020-03-01 00:00:00,60,0
2020-03-02 00:00:00,60,0
2020-03-03 00:00:00,60,0
2020-03-04 00:00:00,60,1
2020-03-05 00:00:00,60,0
2020-03-06 00:00:00,60,0
2020-03-07 00:00:00,60,0
2020-03-08 00:00:00,60,1
2020-03-09 00:00:00,60,0
2020-03-10 00:00:00,60,4
2020-03-11 00:00:00,60,2
2020-03-12 00:00:00,60,10
2020-03-13 00:00:00,60,10
2020-03-14 00:00:00,60,0
2020-03-15 00:00:00,60,6
2020-03-16 00:00:00,60,10
2020-03-17 00:00:00,60,5
2020-03-18 00:00:00,60,5
2020-03-19 00:00:00,60,0
2020-03-20 00:00:00,60,4
2020-03-21 00:00:00,60,7
2020-03-22 00:00:00,60,19
2020-03-23 00:00:00,60,4
2020-03-24 00:00:00,60,15
2020-03-25 00:00:00,60,9
2020-03-26 00:00:00,60,50
2020-03-27 00:00:00,60,35
2020-03-28 00:00:00,60,41
2020-03-29 00:00:00,60,20
2020-03-30 00:00:00,60,38
2020-03-31 00:00:00,60,31
2020-04-01 00:00:00,60,8
2020-04-02 00:00:00,60,5
2020-04-03 00:00:00,60,20
2020-04-04 00:00:00,60,10
2020-04-05 00:00:00,60,5
2020-04-06 00:00:00,60,5
2020-04-07 00:00:00,60,27
2020-04-08 00:00:00,60,24
2020-04-09 00:00:00,60,16
2020-04-10 00:00:00,60,22
2020-04-11 00:00:00,60,6
2020-04-12 00:00:00,60,4
2020-04-13 00:00:00,60,0
2020-04-14 00:00:00,60,1
2020-04-15 00:00:00,60,6
2020-04-16 00:00:00,60,18
2020-04-17 00:00:00,60,5
2020-04-18 00:00:00,60,3
2020-04-19 00:00:00,60,16
2020-04-20 00:00:00,60,4
2020-04-21 00:00:00,60,8
2020-04-22 00:00:00,60,9
2020-04-23 00:00:00,60,2
2020-04-24 00:00:00,60,3
2020-04-25 00:00:00,60,0
2020-04-26 00:00:00,60,7
2020-04-27 00:00:00,60,1
2020-04-28 00:00:00,60,1
2020-04-29 00:00:00,60,9
2020-04-30 00:00:00,60,1
2020-05-01 00:00:00,60,1
2020-05-02 00:00:00,60,0
2020-05-03 00:00:00,60,0
2020-02-25 00:00:00,61,0
2020-02-26 00:00:00,61,0
2020-02-27 00:00:00,61,0
2020-02-28 00:00:00,61,0
2020-02-29 00:00:00,61,0
2020-03-01 00:00:00,61,0
2020-03-02 00:00:00,61,0
2020-03-03 00:00:00,61,0
2020-03-04 00:00:00,61,0
2020-03-05 00:00:00,61,0
2020-03-06 00:00:00,61,0
2020-03-07 00:00:00,61,0
2020-03-08 00:00:00,61,28
2020-03-09 00:00:00,61,4
2020-03-10 00:00:00,61,2
2020-03-11 00:00:00,61,0
2020-03-12 00:00:00,61,3
2020-03-13 00:00:00,61,9
2020-03-14 00:00:00,61,3
2020-03-15 00:00:00,61,4
2020-03-16 00:00:00,61,15
2020-03-17 00:00:00,61,5
2020-03-18 00:00:00,61,0
2020-03-19 00:00:00,61,29
2020-03-20 00:00:00,61,2
2020-03-21 00:00:00,61,10
2020-03-22 00:00:00,61,10
2020-03-23 00:00:00,61,8
2020-03-24 00:00:00,61,28
2020-03-25 00:00:00,61,13
2020-03-26 00:00:00,61,12
2020-03-27 00:00:00,61,2
2020-03-28 00:00:00,61,7
2020-03-29 00:00:00,61,11
2020-03-30 00:00:00,61,9
2020-03-31 00:00:00,61,15
2020-04-01 00:00:00,61,17
2020-04-02 00:00:00,61,17
2020-04-03 00:00:00,61,9
2020-04-04 00:00:00,61,15
2020-04-05 00:00:00,61,21
2020-04-06 00:00:00,61,8
2020-04-07 00:00:00,61,23
2020-04-08 00:00:00,61,18
2020-04-09 00:00:00,61,3
2020-04-10 00:00:00,61,7
2020-04-11 00:00:00,61,9
2020-04-12 00:00:00,61,7
2020-04-13 00:00:00,61,6
2020-04-14 00:00:00,61,6
2020-04-15 00:00:00,61,3
2020-04-16 00:00:00,61,3
2020-04-17 00:00:00,61,0
2020-04-18 00:00:00,61,4
2020-04-19 00:00:00,61,0
2020-04-20 00:00:00,61,3
2020-04-21 00:00:00,61,3
2020-04-22 00:00:00,61,1
2020-04-23 00:00:00,61,0
2020-04-24 00:00:00,61,3
2020-04-25 00:00:00,61,7
2020-04-26 00:00:00,61,1
2020-04-27 00:00:00,61,1
2020-04-28 00:00:00,61,1
2020-04-29 00:00:00,61,3
2020-04-30 00:00:00,61,0
2020-05-01 00:00:00,61,0
2020-05-02 00:00:00,61,0
2020-05-03 00:00:00,61,4
2020-02-25 00:00:00,62,0
2020-02-26 00:00:00,62,0
2020-02-27 00:00:00,62,0
2020-02-28 00:00:00,62,0
2020-02-29 00:00:00,62,0
2020-03-01 00:00:00,62,0
2020-03-02 00:00:00,62,0
2020-03-03 00:00:00,62,0
2020-03-04 00:00:00,62,0
2020-03-05 00:00:00,62,0
2020-03-06 00:00:00,62,0
2020-03-07 00:00:00,62,0
2020-03-08 00:00:00,62,4
2020-03-09 00:00:00,62,0
2020-03-10 00:00:00,62,0
2020-03-11 00:00:00,62,0
2020-03-12 00:00:00,62,1
2020-03-13 00:00:00,62,0
2020-03-14 00:00:00,62,0
2020-03-15 00:00:00,62,1
2020-03-16 00:00:00,62,0
2020-03-17 00:00:00,62,0
2020-03-18 00:00:00,62,0
2020-03-19 00:00:00,62,4
2020-03-20 00:00:00,62,0
2020-03-21 00:00:00,62,3
2020-03-22 00:00:00,62,2
2020-03-23 00:00:00,62,0
2020-03-24 00:00:00,62,1
2020-03-25 00:00:00,62,0
2020-03-26 00:00:00,62,0
2020-03-27 00:00:00,62,1
2020-03-28 00:00:00,62,6
2020-03-29 00:00:00,62,0
2020-03-30 00:00:00,62,49
2020-03-31 00:00:00,62,6
2020-04-01 00:00:00,62,5
2020-04-02 00:00:00,62,4
2020-04-03 00:00:00,62,0
2020-04-04 00:00:00,62,1
2020-04-05 00:00:00,62,22
2020-04-06 00:00:00,62,0
2020-04-07 00:00:00,62,3
2020-04-08 00:00:00,62,22
2020-04-09 00:00:00,62,12
2020-04-10 00:00:00,62,4
2020-04-11 00:00:00,62,3
2020-04-12 00:00:00,62,4
2020-04-13 00:00:00,62,0
2020-04-14 00:00:00,62,1
2020-04-15 00:00:00,62,0
2020-04-16 00:00:00,62,0
2020-04-17 00:00:00,62,7
2020-04-18 00:00:00,62,3
2020-04-19 00:00:00,62,3
2020-04-20 00:00:00,62,0
2020-04-21 00:00:00,62,0
2020-04-22 00:00:00,62,0
2020-04-23 00:00:00,62,1
2020-04-24 00:00:00,62,4
2020-04-25 00:00:00,62,2
2020-04-26 00:00:00,62,0
2020-04-27 00:00:00,62,0
2020-04-28 00:00:00,62,0
2020-04-29 00:00:00,62,5
2020-04-30 00:00:00,62,0
2020-05-01 00:00:00,62,0
2020-05-02 00:00:00,62,0
2020-05-03 00:00:00,62,1
2020-02-25 00:00:00,63,0
2020-02-26 00:00:00,63,0
2020-02-27 00:00:00,63,3
2020-02-28 00:00:00,63,1
2020-02-29 00:00:00,63,9
2020-03-01 00:00:00,63,4
2020-03-02 00:00:00,63,0
2020-03-03 00:00:00,63,13
2020-03-04 00:00:00,63,0
2020-03-05 00:00:00,63,0
2020-03-06 00:00:00,63,0
2020-03-07 00:00:00,63,0
2020-03-08 00:00:00,63,28
2020-03-09 00:00:00,63,10
2020-03-10 00:00:00,63,6
2020-03-11 00:00:00,63,35
2020-03-12 00:00:00,63,13
2020-03-13 00:00:00,63,31
2020-03-14 00:00:00,63,31
2020-03-15 00:00:00,63,17
2020-03-16 00:00:00,63,31
2020-03-17 00:00:00,63,39
2020-03-18 00:00:00,63,0
2020-03-19 00:00:00,63,100
2020-03-20 00:00:00,63,58
2020-03-21 00:00:00,63,47
2020-03-22 00:00:00,63,41
2020-03-23 00:00:00,63,39
2020-03-24 00:00:00,63,45
2020-03-25 00:00:00,63,38
2020-03-26 00:00:00,63,39
2020-03-27 00:00:00,63,69
2020-03-28 00:00:00,63,93
2020-03-29 00:00:00,63,71
2020-03-30 00:00:00,63,93
2020-03-31 00:00:00,63,62
2020-04-01 00:00:00,63,108
2020-04-02 00:00:00,63,118
2020-04-03 00:00:00,63,149
2020-04-04 00:00:00,63,70
2020-04-05 00:00:00,63,34
2020-04-06 00:00:00,63,36
2020-04-07 00:00:00,63,75
2020-04-08 00:00:00,63,25
2020-04-09 00:00:00,63,31
2020-04-10 00:00:00,63,73
2020-04-11 00:00:00,63,37
2020-04-12 00:00:00,63,62
2020-04-13 00:00:00,63,61
2020-04-14 00:00:00,63,78
2020-04-15 00:00:00,63,16
2020-04-16 00:00:00,63,46
2020-04-17 00:00:00,63,37
2020-04-18 00:00:00,63,21
2020-04-19 00:00:00,63,29
2020-04-20 00:00:00,63,22
2020-04-21 00:00:00,63,46
2020-04-22 00:00:00,63,36
2020-04-23 00:00:00,63,53
2020-04-24 00:00:00,63,18
2020-04-25 00:00:00,63,19
2020-04-26 00:00:00,63,22
2020-04-27 00:00:00,63,14
2020-04-28 00:00:00,63,16
2020-04-29 00:00:00,63,11
2020-04-30 00:00:00,63,7
2020-05-01 00:00:00,63,20
2020-05-02 00:00:00,63,11
2020-05-03 00:00:00,63,14
2020-02-25 00:00:00,64,0
2020-02-26 00:00:00,64,0
2020-02-27 00:00:00,64,0
2020-02-28 00:00:00,64,0
2020-02-29 00:00:00,64,0
2020-03-01 00:00:00,64,0
2020-03-02 00:00:00,64,0
2020-03-03 00:00:00,64,0
2020-03-04 00:00:00,64,0
2020-03-05 00:00:00,64,0
2020-03-06 00:00:00,64,0
2020-03-07 00:00:00,64,0
2020-03-08 00:00:00,64,3
2020-03-09 00:00:00,64,0
2020-03-10 00:00:00,64,0
2020-03-11 00:00:00,64,4
2020-03-12 00:00:00,64,5
2020-03-13 00:00:00,64,2
2020-03-14 00:00:00,64,5
2020-03-15 00:00:00,64,18
2020-03-16 00:00:00,64,12
2020-03-17 00:00:00,64,7
2020-03-18 00:00:00,64,0
2020-03-19 00:00:00,64,32
2020-03-20 00:00:00,64,9
2020-03-21 00:00:00,64,27
2020-03-22 00:00:00,64,8
2020-03-23 00:00:00,64,13
2020-03-24 00:00:00,64,10
2020-03-25 00:00:00,64,17
2020-03-26 00:00:00,64,8
2020-03-27 00:00:00,64,2
2020-03-28 00:00:00,64,11
2020-03-29 00:00:00,64,15
2020-03-30 00:00:00,64,12
2020-03-31 00:00:00,64,6
2020-04-01 00:00:00,64,32
2020-04-02 00:00:00,64,32
2020-04-03 00:00:00,64,50
2020-04-04 00:00:00,64,11
2020-04-05 00:00:00,64,4
2020-04-06 00:00:00,64,18
2020-04-07 00:00:00,64,2
2020-04-08 00:00:00,64,3
2020-04-09 00:00:00,64,1
2020-04-10 00:00:00,64,18
2020-04-11 00:00:00,64,2
2020-04-12 00:00:00,64,1
2020-04-13 00:00:00,64,1
2020-04-14 00:00:00,64,1
2020-04-15 00:00:00,64,5
2020-04-16 00:00:00,64,9
2020-04-17 00:00:00,64,7
2020-04-18 00:00:00,64,2
2020-04-19 00:00:00,64,2
2020-04-20 00:00:00,64,0
2020-04-21 00:00:00,64,1
2020-04-22 00:00:00,64,6
2020-04-23 00:00:00,64,0
2020-04-24 00:00:00,64,2
2020-04-25 00:00:00,64,2
2020-04-26 00:00:00,64,4
2020-04-27 00:00:00,64,0
2020-04-28 00:00:00,64,11
2020-04-29 00:00:00,64,3
2020-04-30 00:00:00,64,2
2020-05-01 00:00:00,64,2
2020-05-02 00:00:00,64,4
2020-05-03 00:00:00,64,7
2020-02-25 00:00:00,65,0
2020-02-26 00:00:00,65,0
2020-02-27 00:00:00,65,0
2020-02-28 00:00:00,65,0
2020-02-29 00:00:00,65,0
2020-03-01 00:00:00,65,0
2020-03-02 00:00:00,65,0
2020-03-03 00:00:00,65,0
2020-03-04 00:00:00,65,0
2020-03-05 00:00:00,65,0
2020-03-06 00:00:00,65,0
2020-03-07 00:00:00,65,0
2020-03-08 00:00:00,65,15
2020-03-09 00:00:00,65,2
2020-03-10 00:00:00,65,0
2020-03-11 00:00:00,65,0
2020-03-12 00:00:00,65,1
2020-03-13 00:00:00,65,2
2020-03-14 00:00:00,65,11
2020-03-15 00:00:00,65,18
2020-03-16 00:00:00,65,8
2020-03-17 00:00:00,65,8
